degree_90,average_nb_degree_90,betweeness_90,eigenvector_90,closeness_90,clustering_90,degree_80,average_nb_degree_80,betweeness_80,eigenvector_80,closeness_80,clustering_80,degree_70,average_nb_degree_70,betweeness_70,eigenvector_70,closeness_70,clustering_70
0,0.0,0.0,-4.490399504245234e-20,0.0,0.0,17,23.705882352941178,1.1802976572639898e-05,-1.2599997763088773e-18,0.0920656889449904,0.3897058823529412,85,110.54117647058824,5.854172550520903e-05,0.003651992016286621,0.2962140063988624,0.36666666666666664
2,4.0,1.9005701330285053e-07,1.1059027752438887e-18,0.004889076318756928,0.0,26,28.46153846153846,3.723511847482526e-05,0.0009520164225716167,0.09222780675057586,0.3723076923076923,110,121.78181818181818,0.0004624135522725239,0.0020125508883559956,0.31512763945792627,0.395162635529608
0,0.0,0.0,4.887259080024255e-19,0.0,0.0,13,29.76923076923077,7.97859911328504e-05,4.486860439880436e-18,0.09357929936957614,0.3076923076923077,80,128.8,9.427099204391097e-05,0.00782531361849997,0.30265149222107873,0.33069620253164556
2,3.5,0.0,4.632300073105611e-16,0.007537675367152615,1.0,25,33.04,6.374730526294917e-05,-2.264593524088603e-17,0.09625769520980831,0.36333333333333334,126,126.6984126984127,8.776289757566591e-05,0.007317464824911726,0.30302754795890535,0.3757460317460318
9,6.0,0.00016948891044022338,8.937503451402391e-17,0.010404269153529716,0.5,35,34.17142857142857,9.506261352378971e-05,0.0001905798887425212,0.09430287864412461,0.35294117647058826,146,134.986301369863,0.0002592148417188707,0.004121887294431573,0.308116602982867,0.3641001417099669
2,4.0,0.0,-6.698727550107363e-18,0.0065101485935518495,1.0,37,32.648648648648646,7.822706911912497e-05,8.249614177903933e-07,0.09416383202808873,0.32732732732732733,136,125.80882352941177,7.619042514511996e-05,0.002802299850974501,0.3013380748598638,0.39139433551198255
3,3.3333333333333335,7.758327343036364e-05,-7.475173956088436e-19,0.008041699290943309,0.3333333333333333,41,38.0,0.00013209577131473313,-2.7996108905285656e-15,0.09683374148698697,0.2865853658536585,159,141.9308176100629,8.746109145512262e-05,0.02171971045492144,0.302761460667353,0.41374094419234136
4,4.25,1.444191732032933e-05,2.562059661551497e-18,0.006531895218067205,0.6666666666666666,51,37.568627450980394,9.597685929221691e-05,5.610304107748711e-06,0.09335244957023783,0.32784313725490194,162,140.40740740740742,0.000664326328327857,0.005131390488324345,0.3188253300172183,0.34774940572042023
0,0.0,0.0,1.4182635914962739e-18,0.0,0.0,6,33.166666666666664,2.719105850835729e-05,5.103803606615798e-18,0.09386951538119369,0.4,81,130.64197530864197,7.370428803042714e-05,0.01055999721622557,0.30079417604235603,0.3475308641975309
3,3.0,0.0,7.313058499176808e-20,0.00030003000300030005,1.0,28,30.535714285714285,2.098215472332883e-05,5.423222352438124e-06,0.08850115893030534,0.42328042328042326,115,125.17391304347827,0.00029601696590611477,0.002242633980925185,0.30851589015735886,0.3725400457665904
2,4.0,5.827057776691271e-05,6.624644267925908e-19,0.006550720395562901,0.0,27,34.0,0.00023162424273595183,1.203726214029128e-18,0.10192036119192475,0.29914529914529914,132,130.3030303030303,6.357138752454433e-05,0.012620638406819519,0.300405588102749,0.3845708998380754
1,1.0,0.0,-5.91909231380895e-18,0.00010001000100010001,0.0,29,30.551724137931036,0.0002294438252311468,0.0001374414418839805,0.0947779839495373,0.27832512315270935,121,126.20661157024793,9.406302568726647e-05,0.003010209418095249,0.2999729997299973,0.4066115702479339
3,5.0,2.548372604653183e-05,-8.851988976125819e-18,0.005257277562643964,0.6666666666666666,32,32.5625,5.4500809954757964e-05,3.759178478453125e-19,0.0938523940308524,0.3225806451612903,133,125.12781954887218,0.00012647556186829958,0.011249072357582943,0.3049870367546134,0.3762816131237184
3,5.333333333333333,0.0,-4.514255710996851e-19,0.00040004000400040005,1.0,27,28.925925925925927,0.0004144213042417633,-2.668541383047527e-17,0.1022850426417428,0.2962962962962963,106,124.17924528301887,9.539945777844164e-05,0.008928913081445444,0.30161986063768814,0.4014375561545373
5,2.6,0.00025072279402143014,2.207416582803454e-18,0.006554864500258114,0.2,30,26.633333333333333,0.00019389610963026083,0.0025655169242799277,0.09633178306716032,0.2896551724137931,138,124.7536231884058,0.0007865283047378198,0.002746426510185771,0.31840906919721046,0.28625833068867024
4,2.75,5.786735905036793e-05,2.950803228724598e-18,0.005505283559497411,0.3333333333333333,25,29.48,2.1429270209269603e-05,0.025235136249786412,0.09043040240825394,0.36,113,126.75221238938053,0.0007984226628452073,0.0031992401683786807,0.31872370266479666,0.3620417193426043
6,6.666666666666667,0.00013953829379540159,4.03648928582937e-18,0.0065613030116594764,0.4,35,41.02857142857143,6.186096678280397e-05,0.07884586653086671,0.09110941128652586,0.4857142857142857,135,136.7111111111111,0.0001037053248152105,0.003861546677868889,0.3036256528604397,0.3944720840243228
2,3.0,0.0,-1.832951225617428e-18,0.007150372878885375,1.0,28,31.107142857142858,3.985223718874388e-05,5.5959976922229276e-18,0.09470920955522756,0.373015873015873,131,128.0916030534351,8.82809145073133e-05,0.017617537248877168,0.3047732260424287,0.3621843805049912
3,3.3333333333333335,3.0009002100450095e-08,-3.8790780119556045e-19,0.0054248501773254245,0.6666666666666666,29,29.413793103448278,5.840403666408521e-05,3.5460837792638814e-07,0.09356480236835034,0.3866995073891626,108,124.74074074074075,9.842268544528053e-05,0.002339914584338176,0.3034413692643846,0.4089650398061613
2,2.5,5.779733804546688e-05,-3.4420425603146527e-18,0.0067877614730707195,0.0,29,37.37931034482759,6.881308162879775e-05,0.00011825753482005433,0.09167731778277749,0.35467980295566504,140,131.7357142857143,0.00023465273343089335,0.0036942130534645653,0.30569568008804915,0.3694758478931141
3,4.333333333333333,9.71291367984568e-05,2.3035640665686415e-18,0.004088542410740795,0.3333333333333333,20,29.05,3.767435802821654e-05,-7.358137564394593e-18,0.088426728907639,0.3894736842105263,106,120.17924528301887,0.00015055637328779598,0.008286854330907938,0.3065673289183223,0.3689128481581312
3,3.6666666666666665,0.00020117801106065604,-1.9988801788767359e-19,0.008639375588774112,0.3333333333333333,28,30.535714285714285,1.5530359214328996e-05,0.0003124113382344723,0.08711599522661818,0.35714285714285715,115,125.00869565217391,4.447383688788459e-05,0.002414569411964686,0.2973945630836952,0.4646834477498093
0,0.0,0.0,8.08435305377321e-20,0.0,0.0,24,29.541666666666668,3.921205041198987e-05,1.2928435601179218e-06,0.08619087508978203,0.2717391304347826,117,129.23076923076923,0.0001255375566386498,0.002799237995830417,0.3028806833671584,0.3770999115826702
7,6.285714285714286,5.264845014649371e-05,3.060166219895867e-17,0.010705779747918902,0.5714285714285714,51,40.372549019607845,6.582144375616031e-05,0.00029677103229624243,0.09212627283531634,0.3686274509803922,163,139.9754601226994,0.00023607254310142628,0.005009714449522726,0.3085634932880728,0.37279406195561615
2,3.5,0.0,-3.587784355788885e-18,0.005565496520672559,1.0,30,33.53333333333333,5.564792017618187e-05,9.48212085353596e-07,0.09572004413788911,0.3471264367816092,138,132.8840579710145,0.00016697500134693364,0.0033977231327260698,0.3076615384615385,0.3539617052787475
0,0.0,0.0,-8.61190778822359e-19,0.0,0.0,21,38.38095238095238,0.00016964098032046926,2.2364313027263955e-05,0.09287727349029441,0.45714285714285713,122,135.5655737704918,0.00020797827161063862,0.002907392943825223,0.30751960633553743,0.33179785936864925
4,4.5,6.668667133433354e-09,-5.279815535447585e-18,0.004753374249709175,0.8333333333333334,26,34.76923076923077,1.2446948965960043e-05,4.280422605788834e-17,0.08930768111523732,0.4307692307692308,149,135.95973154362417,0.0005886022652665766,0.01646686550449227,0.32026520611127124,0.31752222020678394
3,8.0,1.4921310555591656e-05,6.133583325606266e-18,0.010774921242124213,0.3333333333333333,43,38.27906976744186,0.00012819917077040493,0.000255896825308625,0.09171196398578672,0.3399778516057586,167,139.33532934131736,0.0003569015789813844,0.00511497042116369,0.3092506108310395,0.36288868047038453
3,3.3333333333333335,0.0,-9.398969930210922e-19,0.004042992923780179,1.0,29,33.724137931034484,0.0001018914775862272,1.6884082398204248e-06,0.09269988460322788,0.35467980295566504,137,132.56934306569343,0.0001372656310794456,0.003628460449777108,0.30414283976152817,0.3687204808930872
0,0.0,0.0,1.4830264590450551e-18,0.0,0.0,24,37.875,1.9664226865651177e-05,4.084292260357377e-17,0.09047600497846944,0.39492753623188404,133,139.4436090225564,0.00013595435448228465,0.0157480992387334,0.3058172253486665,0.360788334472545
2,3.0,1.654077134048499e-05,4.190871960880017e-18,0.008011775257348823,0.0,20,33.6,3.649850260239962e-05,-7.021039740210932e-16,0.09410642955366899,0.32105263157894737,105,129.93333333333334,0.0001167867835660796,0.011690141649386874,0.3025049918315484,0.3474358974358974
3,3.6666666666666665,1.1499640138239145e-06,4.315518203548167e-18,0.0061362783368566435,0.6666666666666666,25,33.56,4.5606647488704895e-05,0.0004891034408481838,0.09112651718027497,0.41,123,127.5040650406504,0.00010175872516761526,0.0025705282785158127,0.3018566037735849,0.3669198987071838
5,5.2,0.0001339554793425531,-5.2101839329542875e-18,0.00834168962292408,0.4,38,35.473684210526315,0.00022906193646758256,-1.5193125567538817e-15,0.09948861862210968,0.33001422475106684,154,137.33116883116884,0.00021290900623889902,0.018311407536714366,0.30664254170755645,0.34767846532552416
4,3.75,0.00026093879871499177,4.2144762661555145e-18,0.007285887461413797,0.5,18,24.27777777777778,9.073304012397228e-06,2.003496523922066e-05,0.08574927666965489,0.4444444444444444,113,117.28318584070796,0.0006288343480122745,0.0023928723770411543,0.31112701474889537,0.3356510745891277
2,5.0,0.0011572276213323237,9.78212345925445e-07,0.011207858247898678,0.0,20,26.45,4.566049443083946e-05,3.880104938317249e-18,0.09402732539901165,0.4105263157894737,102,114.55882352941177,0.0002819987575130724,0.004806931835033965,0.3106340675386001,0.3092603377984857
6,2.6666666666666665,1.5004501050225046e-06,-5.2351014320500315e-18,0.0005453375526231868,0.26666666666666666,22,30.954545454545453,3.054904201803897e-05,6.38102416846848e-05,0.08886412095015939,0.4155844155844156,106,127.64150943396227,4.482879382531807e-05,0.0026478686407711313,0.2987451449058859,0.4238993710691824
0,0.0,0.0,6.439269555059166e-19,0.0,0.0,27,32.592592592592595,0.00012295806268557133,3.4484714436428974e-07,0.09149067969944967,0.3817663817663818,120,124.5,7.754623371820201e-05,0.0026103400457317826,0.2981305346015087,0.39817927170868345
2,4.5,0.0,1.0423711514792197e-17,0.008904127048669401,1.0,33,33.21212121212121,0.0003349079299134104,7.66355267277864e-05,0.09699789276261653,0.3333333333333333,129,129.66666666666666,0.0004504829068195278,0.003339115728070882,0.3098255507699935,0.37839147286821706
2,4.5,0.0,5.76508447519668e-18,0.007460021517132987,1.0,31,34.03225806451613,7.047591529821663e-05,-1.4810121680521058e-17,0.09612462834178055,0.33548387096774196,133,140.73684210526315,8.583282475719045e-05,0.021842809729913423,0.3039117352056169,0.35213032581453635
0,0.0,0.0,-6.818858138039965e-19,0.0,0.0,28,30.821428571428573,6.440703436536897e-05,7.868778734534412e-07,0.0949782896570742,0.3386243386243386,127,129.22834645669292,0.0001303419932525232,0.003004076419113099,0.30563961485557084,0.34195725534308213
2,3.0,2.4165611263860725e-05,5.739923023412135e-18,0.006771318797661133,0.0,31,30.161290322580644,0.0001422428489835357,-4.594281779985336e-17,0.09653218060812535,0.2967741935483871,121,125.39669421487604,5.5769653303480033e-05,0.012812183092449409,0.300081029981093,0.39807162534435264
2,4.0,0.0,-5.10382917592337e-19,0.008111794316561787,1.0,39,32.717948717948715,0.00013371765056953742,1.2214937615088773e-17,0.09960031270828681,0.29554655870445345,138,134.84782608695653,0.00010147849941427418,0.017820012168648095,0.302624012590418,0.38908283084735007
4,4.75,3.0194090029450193e-05,-1.4933564201424871e-18,0.004417468548301552,0.5,25,32.84,9.549067506189685e-05,3.6072099504851094e-17,0.09328072504868412,0.37333333333333335,123,133.65853658536585,0.00016932361588238156,0.013375785183652329,0.30663313809071113,0.34746101559376247
1,2.0,0.0,5.5360561320717214e-18,0.00013334666800013335,0.0,32,31.90625,9.300178179972225e-05,-1.8265715881049092e-17,0.0944207162935906,0.3185483870967742,134,125.95522388059702,0.00010264353925334441,0.008616434715198464,0.30223068552774757,0.377847604084839
2,3.0,0.0,4.908824041676277e-18,0.005390722378670885,1.0,22,27.90909090909091,0.00011507118892644443,0.002725841142818225,0.09119500503656018,0.29004329004329005,113,123.85840707964601,9.425252441370389e-05,0.0019364462952961808,0.3016471581995897,0.37895069532237674
2,3.0,0.0,-2.602184109240598e-18,0.003514169872091117,1.0,27,31.074074074074073,2.1584980853226445e-05,1.2782043794134258e-06,0.08780629130284039,0.35327635327635326,110,127.87272727272727,0.00011478264408825541,0.002688115827118881,0.3019477578136796,0.39165971643035863
0,0.0,0.0,-1.0397662719745072e-18,0.0,0.0,24,34.208333333333336,3.928788073531694e-05,3.9480660862375777e-07,0.09158736004181238,0.37681159420289856,122,127.30327868852459,0.00012676445070935641,0.0026207510240923754,0.30491263379379746,0.3609267036986858
3,3.0,2.252675757673787e-05,-3.079134772024785e-18,0.006759470156676837,0.6666666666666666,34,32.55882352941177,0.00017904986135965244,-1.584440064756832e-17,0.09539398137069917,0.35650623885918004,119,132.42857142857142,0.00034766412798165877,0.01686315680291553,0.31285982478097624,0.3734510753453924
2,3.0,6.758027273021362e-05,1.1730493755370833e-18,0.005663875580253631,0.0,36,32.97222222222222,3.820872593312288e-05,7.791991863659399e-18,0.09364742392777478,0.33174603174603173,125,130.992,0.0001099318237505794,0.01631298073127747,0.301274518665823,0.3910967741935484
2,2.5,1.930579135128956e-05,5.016231228897137e-18,0.005666014965287434,0.0,37,31.972972972972972,0.00010393390925534527,0.0001530537210063378,0.09278139925936316,0.3003003003003003,133,131.90225563909775,0.00018397160610992267,0.003379943563269814,0.30537824878600006,0.354522670312144
1,4.0,0.0,-2.8875821116729492e-18,0.004432127379346654,0.0,28,28.75,0.0001475575688109429,-5.845057519911243e-18,0.09756449289221679,0.24338624338624337,141,127.37588652482269,0.00029285637230102104,0.01885617085421948,0.3120981334665085,0.31367781155015195
4,5.75,0.0002530870997044578,1.5968179610635794e-18,0.005957919118991324,0.5,33,34.18181818181818,5.054116724986078e-05,6.554392827607599e-17,0.09211183550777834,0.3541666666666667,127,129.5984251968504,0.0002954713411048437,0.012857442385496139,0.3114274145824898,0.38070241219847517
4,4.5,0.0005112735638459929,3.6171179446016433e-16,0.007856905884099128,0.0,41,35.170731707317074,0.0001364791303300134,-4.5933411691829657e-17,0.09866072314943271,0.39634146341463417,149,125.57046979865771,0.0002364146702667194,0.009131648824955702,0.3083731688511951,0.360058044621803
4,3.75,7.539416546665235e-05,2.2562665304989632e-08,0.008738277292559146,0.16666666666666666,36,31.444444444444443,6.788326592296692e-05,-1.481932849042606e-17,0.09039970757441168,0.31587301587301586,125,129.184,8.174871120681788e-05,0.00906032167011307,0.3018566037735849,0.3901935483870968
1,1.0,0.0,-6.56477600225091e-18,0.00010001000100010001,0.0,39,32.743589743589745,0.00024002989220103205,1.1235938338387972e-18,0.09747577773614294,0.22672064777327935,136,129.4558823529412,0.0002765816718646946,0.013603958585717961,0.30829710480066597,0.33431372549019606
1,1.0,0.0,4.0985861018576606e-18,0.00010001000100010001,0.0,29,32.241379310344826,0.00013940272981905982,-1.043428307131822e-15,0.09777212425202389,0.30049261083743845,134,131.43283582089552,0.0006373783005734635,0.01474695509779986,0.3163940132265924,0.33857030636292224
2,6.0,0.0,-5.570297577932236e-18,0.00926874945559072,1.0,16,34.0625,0.00013343847781902539,5.679667133004939e-05,0.09707549418088335,0.3,118,136.66949152542372,0.0002133330374885456,0.0033815154803018407,0.30922191984166253,0.33275387512675647
2,4.5,0.0017220284189955113,5.262052088685231e-14,0.010126744391589157,0.0,30,35.266666666666666,0.00015071228419362366,-1.7112639396455534e-15,0.10074698193083591,0.3218390804597701,143,139.5734265734266,0.00014901679054239565,0.01852853356828271,0.30210284609341953,0.3881611346400079
4,3.75,0.00010323096722554832,-5.429803537392587e-18,0.00607888620650444,0.3333333333333333,22,29.045454545454547,2.4679403040187327e-05,4.888732629491647e-07,0.09203543230536645,0.4935064935064935,99,119.14141414141415,5.284807736703781e-05,0.0018660900506782614,0.2991383952611739,0.41187384044526903
1,1.0,0.0,5.06739121951835e-18,0.00010001000100010001,0.0,30,30.466666666666665,0.0009456931169597544,-6.361267507430811e-16,0.10730629285818138,0.36551724137931035,136,130.7058823529412,9.187988542186127e-05,0.014905407637956248,0.3013744047260233,0.369281045751634
2,2.0,2.0726217450710864e-05,6.0624903297070124e-18,0.0058865711420622085,0.0,37,32.945945945945944,6.721058583521636e-05,2.1504501158915322e-06,0.09097961606912734,0.3228228228228228,137,129.5912408759124,5.304739646369535e-05,0.003492511856842632,0.299928010078589,0.4092958351223701
1,3.0,0.0,-9.23216985982467e-19,0.006452204486351767,0.0,27,27.22222222222222,8.652878838070367e-05,0.0014362200728879192,0.08816356459448894,0.2792022792022792,114,116.19298245614036,0.00012921539918883912,0.0017331837944784437,0.30243179480975135,0.35351653469958083
3,3.0,3.7686632201676875e-06,3.0077623788867542e-18,0.006651472247230908,0.6666666666666666,40,34.0,0.0002554690564127309,1.1748749409918088e-06,0.09872626333460408,0.32051282051282054,146,132.87671232876713,0.00033351002971224826,0.0038992303890744593,0.31139831828090936,0.35493623051487955
0,0.0,0.0,1.2658848739204981e-19,0.0,0.0,24,33.333333333333336,5.9625673645822975e-05,-1.3316789230920118e-16,0.09021268899918498,0.37681159420289856,111,126.87387387387388,5.740428579353106e-05,0.008527002266685296,0.29969428126123965,0.43407043407043405
5,6.4,1.8162319982728465e-05,2.0904258272539417e-18,0.007102605650870198,0.6,31,30.64516129032258,4.184117129424655e-05,4.1774039736324827e-07,0.09399241949835015,0.38924731182795697,130,126.29230769230769,9.631482126380457e-05,0.0026990678045326635,0.30623870631833633,0.38127608825283243
8,5.875,2.6378396181102926e-05,-5.101983238653103e-17,0.007373498602306414,0.6071428571428571,49,40.87755102040816,7.280309373190208e-05,-4.113980856896995e-15,0.09468132622705468,0.3656462585034014,163,143.40490797546013,0.00031852269610041083,0.022122064598150637,0.31226382686362075,0.3711277739907597
1,1.0,0.0,1.5495858799795704e-18,0.00010001000100010001,0.0,23,35.26086956521739,5.5277928488309024e-05,5.561081718035089e-07,0.09359006089579262,0.39920948616600793,121,134.41322314049586,6.486326215244104e-05,0.0029790416858535896,0.30064946779722174,0.4
7,6.142857142857143,6.064172218381312e-05,6.794184506673793e-17,0.008877098115975394,0.42857142857142855,34,34.5,4.982940090422039e-05,1.0808265822054874e-05,0.09077203213121013,0.44206773618538325,134,128.30597014925374,0.00011790646366750266,0.002521674588933798,0.3023494904901575,0.3626977892492425
3,7.333333333333333,0.0,0.00025947901668289895,0.010480536802254673,1.0,17,35.705882352941174,4.18592266573677e-06,-9.411904113964727e-18,0.09261918343897173,0.5220588235294118,97,133.63917525773195,3.324557231748317e-05,0.007037067857171782,0.2992010532930369,0.4735824742268041
5,2.0,0.0001665603268731397,2.6347100449977543e-18,0.0069943365964157435,0.0,34,26.38235294117647,0.00019988194365529047,0.00010073103126522006,0.09088421388015515,0.38859180035650626,106,114.41509433962264,0.0003302870084390961,0.0018737531566461116,0.3065297363580625,0.36873315363881404
1,5.0,0.0,-7.43394082127505e-18,0.006626993537365798,0.0,36,32.5,7.639983223585498e-05,1.3583244168983334e-17,0.09518927325616977,0.2571428571428571,154,136.96753246753246,0.000325869745834988,0.02070758615746634,0.3104315429990686,0.32501485442661915
9,8.88888888888889,3.5215268478039355e-05,-1.1394185724675957e-16,0.004777449812580677,0.9166666666666666,42,38.76190476190476,2.0753453237634336e-05,7.822990393392684e-18,0.09510833897333765,0.5156794425087108,148,139.67567567567568,0.0002889087379337494,0.015861579115537896,0.3142462050975832,0.37488508917080343
2,1.5,8.002400560120025e-08,5.381875418310484e-18,0.00025002500250025,0.0,28,24.821428571428573,7.22882591100802e-05,0.0006185084939875464,0.08405050666809485,0.2777777777777778,106,118.01886792452831,0.00011351871752881979,0.0015723713816254501,0.30061331248872586,0.3660377358490566
6,3.1666666666666665,0.0006470076784176147,-4.8865661736169795e-18,0.006761984947590926,0.06666666666666667,40,33.225,0.0004945725549421729,0.0009300828385741789,0.09724665514036877,0.36666666666666664,133,127.45864661654136,0.0001423395704562712,0.002292009567083619,0.3057330683381746,0.3664843928001823
5,3.6,0.0005938906582837477,3.7648045317288495e-18,0.006457671835361848,0.2,33,29.0,0.00037930660486728884,-1.5442921961596197e-17,0.10352388852276503,0.38636363636363635,124,121.93548387096774,0.0002511885616346018,0.007169934311922549,0.3119423472889499,0.3279569892473118
5,5.0,0.00025539222070176823,1.0752426210723826e-17,0.00713038883282348,0.2,41,34.609756097560975,5.3883413127540524e-05,6.715179080878173e-07,0.09192735630243201,0.31341463414634146,143,128.44755244755245,0.0005239597853773484,0.0034395711346186307,0.3142067058416868,0.3441347385009357
1,4.0,0.0,-7.569948794930242e-19,0.003773852270348252,0.0,29,28.96551724137931,3.626189906615553e-05,-1.3326892336887213e-17,0.09279623724320132,0.29310344827586204,122,120.25409836065573,0.0003052676049720988,0.009631557957050665,0.3083351321348176,0.3462945400352256
